title,summary,text,language,link,ilr_quantized,ilr_range,ilr_regressed,translated_summary
"En direct, Géorgie-Portugal : Cristiano Ronaldo et Joao Félix titulaires chez les Portugais","Déjà qualifiée pour les huitièmes de finale, la Seleçao de Cristiano Ronaldo dispute son dernier match de la phase de groupes, mercredi, à Gelsenkirchen, face aux hommes de Willy Sagnol, encore en course pour obtenir leur ticket pour le tour suivant.","Bienvenue dans ce direct consacré au match opposant la Géorgie au Portugal, dans le groupe F de lEuro 2024.
De quoi sagit-il ? De loccasion pour les Géorgiens darracher la première qualification de … ",,https://www.lemonde.fr/sport/live/2024/06/26/en-direct-georgie-portugal-suivez-le-match-de-l-euro-2024_6243945_3242.html,1.5,"[1.0392935384180655, 1.7764238769491607]",1.407858707683613,"Already qualified for the round of 16, Cristiano Ronaldo's Seleçao will play its last match of the group stage on Wednesday in Gelsenkirch."
"En direct, Portugal-Slovénie : suivez le huitième de finale de l’Euro 2024","Pour leur première participation à un huitième finale d’un championnat d’Europe des nations, les Slovènes, troisièmes du groupe C, affrontent les Portugais, premiers du groupe F.","Bienvenue dans ce direct consacré au deuxième huitième de finale de lEuro 2024 du jour, opposant le Portugal à la Slovénie.
De quoi sagit-il ? De la suite des huitièmes de finale de lEuro 2024. Prem… ",,https://www.lemonde.fr/sport/live/2024/07/01/en-direct-portugal-slovenie-suivez-le-huitieme-de-finale-de-l-euro-2024_6245888_3242.html,1.5,"[0.6513779231533343, 2.0091732461079994]",1.3302755846306669,"For their first participation in a round of 16 of a European Nations Championship, the Slovenians, third in Group C, face the Port"
Tour de France 2024 : le parcours de la quatorzième étape,"La quatorzième étape de la Grande Boucle, entre Pau et Saint-Lary-Soulan (Hautes-Pyrénées), samedi 13 juillet, marque l’entrée du peloton dans les Pyrénées.","Le profil de la quatorzième étape du Tour de France 2024. 
Lentrée dans les Pyrénées marque souvent le début dune seconde phase de course pour les coureurs du Tour de France. Létape entre Pau (Pyrén… ",,https://www.lemonde.fr/sport/article/2024/07/13/tour-de-france-2024-le-parcours-de-la-quatorzieme-etape_6249329_3242.html,1.0,"[0.7366496066634847, 1.4389173222275256]",1.087783464445505,"The fourteenth stage of the Grande Boucle, between Pau and Saint-Lary-Soulan (Hautes-Pyrénées), Saturday July 13, marks the entry of the peloton into the Pyr"
"En direct, Turquie-Géorgie : suivez le match de l’Euro 2024","La sélection géorgienne, dirigée par le sélectionneur français Willy Sagnol, découvre le championnat d’Europe des nations, mardi, face à une équipe turque en quête de ses succès passés.","Bienvenue dans ce direct consacré au match opposant la Turquie et la Géorgie, pour la première journée de compétition du groupe F, à lEuro 2024.
De quoi sagit-il ? Des entrées en lice de la Turquie … ",,https://www.lemonde.fr/sport/live/2024/06/18/en-direct-turquie-georgie-suivez-le-match-de-l-euro-2024_6241092_3242.html,1.0,"[0.3363739532759462, 2.1060434112067563]",1.2212086822413513,"The Georgian selection, led by French coach Willy Sagnol, will be taking part in the European Nations Championship on Tuesday against a team from"
"En direct, Suisse - Allemagne : Toni Kroos et Jamal Musiala titulaires chez les Allemands","Après avoir validé leur billet pour les huitièmes de finale, les Allemands doivent encore s’assurer la première place du groupe A, face à une sélection suisse, pas encore qualifiée pour la suite de la compétition.","Bienvenue dans ce direct consacré au match opposant la Suisse et lAllemagne, pour la troisième journée de compétition du groupe A, à lEuro 2024. Nous garderons également un il sur le match entre la H… ",,https://www.lemonde.fr/sport/live/2024/06/23/en-direct-suisse-allemagne-suivez-le-match-de-l-euro-2024_6242963_3242.html,1.0,"[0.6027682251715527, 1.6620529580474122]",1.1324105916094824,"After having validated their ticket for the round of 16, the Germans still have to secure first place in Group A, against a selection"
"En direct, Ecosse-Suisse : suivez le match de l’Euro 2024","Déclassés par l’Allemagne lors du match d’ouverture du tournoi, les Ecossais ont l’occasion de rebattre les cartes du groupe A, mercredi face aux Suisses. Le défi s’annonce toutefois relevé, les Helvètes ayant déjà pris le dessus sur la Hongrie lors de leurs …","Bienvenue dans ce direct consacré au match opposant lEcosse et la Suisse, pour la deuxième journée de compétition du groupe A, à lEuro 2024.
De quoi sagit-il ? Dune première porte ouverte vers la qu… ",,https://www.lemonde.fr/sport/live/2024/06/19/en-direct-ecosse-suisse-suivez-le-match-de-l-euro-2024_6241482_3242.html,1.5,"[0.3048896267952026, 2.2170662239228784]",1.2609779253590403,"Having been beaten by Germany in the opening match of the tournament, the Scots have the opportunity to reshuffle the cards in Group A on Wednesday against the Swiss."
"En direct, Danemark-Angleterre : suivez le match de l’Euro 2024","Après leur nul face à la Slovénie, les Danois affrontent une sélection anglaise qui fait partie des favoris de cette édition, et qui peut déjà valider son billet pour les huitièmes de finale, en cas de victoire.","Bienvenue dans ce direct consacré au match opposant le Danemark et lAngleterre, pour la deuxième journée de compétition du groupe C, à lEuro 2024.
De quoi sagit-il ? De la revanche de la demi-finale… ",,https://www.lemonde.fr/sport/live/2024/06/20/en-direct-danemark-angleterre-suivez-le-match-de-l-euro-2024_6241809_3242.html,1.5,"[0.6766690004741358, 1.9939985997155185]",1.3353338000948272,"After their draw against Slovenia, the Danes face an English selection which is among the favourites of this edition, and which can already validate"
"En direct, Slovénie-Serbie : suivez le match de l’Euro 2024","Les deux équipes des Balkans se rencontrent dans le cadre de la deuxième journée de la phase de poules, jeudi, à 15 heures, à Munich.","Bienvenue dans ce direct consacré au match de football opposant la Slovénie et la Serbie, comptant pour la phase de poules de lEuro 2024 masculin, une compétition qui se tient en Allemagne jusquau 14… ",,https://www.lemonde.fr/sport/live/2024/06/20/en-direct-slovenie-serbie-suivez-le-match-de-l-euro-2024_6241794_3242.html,1.0,"[0.8265456996118994, 1.1040725802328604]",0.96530913992238,The two Balkan teams will meet in the second day of the group stage on Thursday at 3 p.m. in Munich.
"En direct, Pologne-Autriche : suivez le match des adversaires des Bleus à l’Euro 2024","Les coéquipiers de Robert Lewandowski affrontent les Autrichiens au sein du groupe D de l’équipe de France, vendredi, à 18 heures, à Berlin.","Bienvenue dans ce direct consacré au match de football opposant la Pologne à lAutriche, comptant pour la phase de groupes de lEuro 2024 masculin, une compétition qui se tient en Allemagne jusquau 14 … ",,https://www.lemonde.fr/sport/live/2024/06/21/en-direct-pologne-autriche-suivez-le-match-des-adversaires-des-bleus-a-l-euro-2024_6242125_3242.html,1.0,"[0.5400994490448321, 1.2759403305731007]",0.9080198898089664,Robert Lewandowski's teammates face the Austrians in Group D of the French team on Friday at 6 p.m. in Berlin.
Tour de France 2024 : le parcours de la onzième étape,"La onzième étape de la Grande Boucle s’élance d’Evaux-les-Bains (Creuse), mercredi 10 juillet, et rallie Le Lioran (Cantal). La moyenne montagne est de retour, avec six ascensions au programme.","Le profil de la onzième étape du Tour de France 2024. AMAURY SPORT ORGANISATION
Le Massif central est à lhonneur lors de la 11e étape du Tour de France 2024, mercredi 10 juillet. Après avoir quitté … ",,https://www.lemonde.fr/sport/article/2024/07/10/tour-de-france-2024-le-parcours-de-la-onzieme-etape_6248303_3242.html,1.0,"[0.8622664182920383, 1.082640149024777]",0.9724532836584076,The eleventh stage of the Grande Boucle starts from Evaux-les-Bains (Creuse) on Wednesday 10 July and reaches Le Lioran (Cantal). The mid-mountains are
"En direct, Croatie-Albanie : suivez le match de l’Euro 2024","Après leur lourde défaite face à l’Espagne pour leurs débuts dans la compétition, les Croates doivent l’emporter face à des Albanais également en danger, dans un affrontement déjà décisif, mercredi, à Hambourg.","Bienvenue dans ce direct consacré au match opposant la Croatie et lAlbanie, pour la deuxième journée de compétition du groupe B, à lEuro 2024.
De quoi sagit-il ? Dun affrontement aux allures de coup… ",,https://www.lemonde.fr/sport/live/2024/06/19/en-direct-croatie-albanie-suivez-le-match-de-l-euro-2024_6241379_3242.html,1.5,"[0.5033698349128466, 2.097978099052292]",1.300673966982569,"After their heavy defeat against Spain in their debut in the competition, the Croatians must win against Albanians who are also in danger."
"En direct, Espagne-Géorgie : suivez le huitième de finale de l’Euro 2024","Impressionnante lors de la phase de groupes du championnat d’Europe des nations, la Roja affronte les outsiders géorgiens, dimanche, 21 heures, à Cologne.","Bienvenue dans ce direct consacré au huitième de finale de lEuro 2024 opposant lEspagne à la Géorgie.
De quoi sagit-il ? Du quatrième huitième de finale de ce championnat dEurope, une compétition qu… ",,https://www.lemonde.fr/sport/live/2024/06/30/en-direct-espagne-georgie-suivez-le-huitieme-de-finale-de-l-euro-2024_6245571_3242.html,1.0,"[0.8596413588457716, 1.2339310685903806]",1.046786213718076,"Impressive in the group stage of the European Nations Championship, La Roja face the outsiders Georgia, Sunday, 9 p.m., in Colo"
"En direct, Espagne-Allemagne : suivez le quart de finale de l’Euro 2024","Allemands et Espagnols vont se disputer une place en demi-finale dans cette « finale » avant l’heure, entre les deux équipes les plus impressionnantes de cet Euro 2024.","Bienvenue dans ce direct consacré au premier quart de finale de lEuro 2024, opposant lEspagne à lAllemagne.
De quoi sagit-il ? Du début des quarts de finale de lEuro 2024 et dune « finale » avant lh… ",,https://www.lemonde.fr/sport/live/2024/07/05/en-direct-espagne-allemagne-suivez-le-quart-de-finale-de-l-euro-2024_6247205_3242.html,1.0,"[0.35220022483411473, 2.079666291943142]",1.2159332583886284,"Germans and Spaniards will fight for a place in the semi-finals in this ""final"" before the hour, between the two most impressive teams"
"En direct, Angleterre-Slovénie : suivez le match de l’Euro 2024","Vice-champions d’Europe il y a trois ans, les Anglais, déjà qualifiés, ne sont pas encore assurés de finir à la première place de leur groupe. En face, les Slovènes ont l’opportunité de se qualifier pour les huitièmes de finale pour la première fois de leur h…","Bienvenue dans ce direct consacré au match opposant lAngleterre à la Slovénie pour le compte de la troisième journée des phases de groupes de lEuro 2024.
De quoi sagit-il ? De lun des deux derniers … ",,https://www.lemonde.fr/sport/live/2024/06/25/en-direct-angleterre-slovenie-suivez-le-match-de-l-euro-2024_6243679_3242.html,1.5,"[0.997930719563862, 2.33678213406023]",1.667356426812046,"Vice-champions of Europe three years ago, the English, already qualified, are not yet assured of finishing in first place in their group. Opposite"
Les Girondins de Bordeaux relégués en National à titre conservatoire,"Le club bordelais, représenté par de potentiels acheteurs, n’a pas convaincu, mardi, la Direction nationale du contrôle de gestion. Il lui faut trouver 30 à 40 millions d’euros pour espérer participer à la prochaine saison de Ligue 2, à partir du 17 août.","Gerard Lopez, le president des Girondins, à Bordeaux, le 7 juillet 2022. THIBAUD MORITZ / AFP
Auditionnés mardi 9 juillet par la Direction nationale du contrôle de gestion (DNCG), les Girondins de B… ",,https://www.lemonde.fr/sport/article/2024/07/09/les-girondins-de-bordeaux-relegues-en-national-a-titre-conservatoire_6248242_3242.html,1.0,"[0.26990470357848384, 2.2168254940358603]",1.243365098807172,"The Bordeaux club, represented by potential buyers, did not convince the National Management Control Directorate on Tuesday. It needs to find"
"En direct, Espagne-Angleterre : les Three Lions de Jude Bellingham en quête de leur premier titre européen face à la Roja de Lamine Yamal","Pour leur deuxième finale de rang dans la compétition, les hommes de Gareth Southgate affrontent, dimanche à Berlin, une Roja tombeuse de l’équipe de France et favorite pour le titre. Coup d’envoi à 21 heures.","Bienvenue dans ce direct consacré à la finale de lEuro 2024 masculin, opposant lEspagne à lAngleterre.
De quoi sagit-il ? De la finale du championnat dEurope des nations. LAngleterre, vainqueure du … ",,https://www.lemonde.fr/sport/live/2024/07/14/en-direct-espagne-angleterre-suivez-la-finale-de-l-euro-2024_6250007_3242.html,1.0,"[0.7894896510321638, 1.3508505816130603]",1.070170116322612,"For their second consecutive final in the competition, Gareth Southgate's men face, on Sunday in Berlin, a Roja team that defeated the team of"
